date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:58:27	2172/2172	---M--	200	added ('OK')	text/html	date:Mon,%2027%20Jul%202020%2006:58:28%20GMT	https://www.freemon.co.kr/	D:/Semi_Project/freemon/semi/www.freemon.co.kr/index.html	(from )
15:58:28	115/115	---M--	200	added ('OK')	text/plain	date:Mon,%2027%20Jul%202020%2006:58:28%20GMT	https://www.freemon.co.kr/robots.txt		(from )
15:58:28	96402/96402	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/freemon_naver.jpg	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/freemon_naver.jpg	(from https://www.freemon.co.kr/)
15:58:28	8630/8630	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Jul%202020%2006:58:29%20GMT	https://www.freemon.co.kr/resources/css/reset.css	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/css/reset.css	(from https://www.freemon.co.kr/)
15:58:28	10948/10948	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2020:43:44%20GMT	https://www.freemon.co.kr/resources/css/default.css?version=4.3	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/css/defaulta9af.css	(from https://www.freemon.co.kr/)
15:58:28	93099/93099	---M--	200	added ('OK')	text/css	date:Mon,%2006%20Jul%202020%2023:39:48%20GMT	https://www.freemon.co.kr/resources/css/new.css?version=4.8	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/css/new6d33.css	(from https://www.freemon.co.kr/)
15:58:29	32038/32038	---M--	200	added ('OK')	image/x-icon	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/favicon.ico	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/favicon.ico	(from https://www.freemon.co.kr/)
15:58:29	26160/26160	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Jul%202020%2006:58:30%20GMT	https://www.freemon.co.kr/home	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home.html	(from https://www.freemon.co.kr/)
15:58:29	502/502	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/css/NotoSans_kr.css	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/css/NotoSans_kr.css	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:30	1503/1503	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/blog.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/blog.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:30	1389/1389	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/blog_on.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/blog_on.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:30	1103/1103	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/my_arrow.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/my_arrow.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:30	1036/1036	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/top_arrow.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/top_arrow.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:30	2933/2933	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/logo.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/logo.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:31	1088/1088	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/flow_icon.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/flow_icon.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:31	1219/1219	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_ask.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_ask.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:31	1095/1095	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/r_line.gif	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/r_line.gif	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:31	1169/1169	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jun%202020%2023:01:42%20GMT	https://www.freemon.co.kr/resources/mobl/images/common/top.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/mobl/images/common/top.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:32	5631/5631	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jun%202020%2023:01:42%20GMT	https://www.freemon.co.kr/resources/images/common/play_qr.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/common/play_qr.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:32	5285/5285	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jun%202020%2023:01:42%20GMT	https://www.freemon.co.kr/resources/images/common/store_qr.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/common/store_qr.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:32	1547/1547	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jun%202020%2023:01:42%20GMT	https://www.freemon.co.kr/resources/images/common/play_logo.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/common/play_logo.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:32	1227/1227	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jun%202020%2023:01:42%20GMT	https://www.freemon.co.kr/resources/images/common/store_logo.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/common/store_logo.png	(from https://www.freemon.co.kr/resources/css/default.css?version=4.3)
15:58:33	7405/7405	---M--	200	added ('OK')	text/css	date:Wed,%2008%20Apr%202020%2016:13:06%20GMT	https://www.freemon.co.kr/resources/css/content.css?version=1.2	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/css/content9667.css	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:33	36434/36434	---M--	200	added ('OK')	text/css	date:Mon,%2006%20Jul%202020%2023:22:20%20GMT	https://www.freemon.co.kr/resources/css/style.css?version=1.9	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/css/style0125.css	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:33	1096/1096	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/recom_bar.gif	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/recom_bar.gif	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:33	1378/1378	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/i_tech.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/i_tech.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:33	1237/1237	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/tech0.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/tech0.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:34	1064/1064	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/tech1.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/tech1.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:34	1293/1293	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/tech2.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/tech2.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:34	1227/1227	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/tech3.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/tech3.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:34	1199/1199	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/tech4.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/tech4.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:35	1138/1138	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/tech5.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/tech5.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:35	1144/1144	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/tech6.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/tech6.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:35	1329/1329	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_fnote.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_fnote.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:35	983/983	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_add.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_add.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:35	7389/7389	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/question.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/question.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:36	7902/7902	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/question_on.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/question_on.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:36	1111/1111	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/career_over.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/career_over.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:36	1439/1439	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_favor.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_favor.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:36	1269/1269	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_map.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_map.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:37	1286/1286	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_share.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_share.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:37	1295/1295	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_favor_on.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_favor_on.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:37	1287/1287	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_share_on.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_share_on.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:37	1251/1251	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_day2.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_day2.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:37	1236/1236	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_day.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_day.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:38	1187/1187	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_eye.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_eye.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:38	1130/1130	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_eye_on.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_eye_on.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:38	928/928	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/list_bar.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/list_bar.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:38	1413/1413	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_old.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_old.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:39	1172/1172	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_career.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_career.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:39	1603/1603	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_local.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_local.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:39	1378/1378	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_tech.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_tech.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:39	1731/1731	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2016:15:10%20GMT	https://www.freemon.co.kr/resources/images/new/i_pay.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_pay.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:39	1193/1193	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_condition.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_condition.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:40	1383/1383	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_favor_over.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_favor_over.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:40	1387/1387	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2016:15:10%20GMT	https://www.freemon.co.kr/resources/images/new/i_favor_on2.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_favor_on2.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:40	1713/1713	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_pick.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_pick.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:40	1658/1658	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_pick_over.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_pick_over.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:40	1652/1652	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2016:15:10%20GMT	https://www.freemon.co.kr/resources/images/new/i_pick_on.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_pick_on.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:41	1254/1254	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_map_over.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_map_over.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:41	1289/1289	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_share_over.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_share_over.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:41	1253/1253	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_contract2.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_contract2.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:41	1219/1219	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_memo.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_memo.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:42	1205/1205	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_memo_over.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_memo_over.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:42	1208/1208	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_memo_on.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_memo_on.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:42	1237/1237	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_del.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_del.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:42	1260/1260	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_man2.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_man2.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:43	1245/1245	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_paper2.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_paper2.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:43	1227/1227	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_man.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_man.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:43	1206/1206	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/i_paper.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/i_paper.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:43	1250/1250	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202020%2015:26:10%20GMT	https://www.freemon.co.kr/resources/images/common/file.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/common/file.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:43	1127/1127	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/year_on.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/year_on.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:44	929/929	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/images/new/career_line.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/images/new/career_line.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:44	926/926	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/list_bg.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/list_bg.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:44	975/975	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/r_plus.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/r_plus.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:44	943/943	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/r_minus.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/r_minus.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:45	42892/42892	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/img_document1.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/img_document1.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:45	88479/88479	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/img_document2.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/img_document2.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:45	996/996	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/faq_plue_gray.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/faq_plue_gray.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:45	965/965	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/faq_minus_gray.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/faq_minus_gray.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:45	926/926	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/answer_line.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/answer_line.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:46	1696/1696	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/agrcheck.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/agrcheck.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:46	1768/1768	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/agrcheck_on.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/agrcheck_on.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:46	996/996	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/view_check.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/view_check.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:46	1392/1392	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/sear_agree.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/sear_agree.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:47	1396/1396	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/sear_agree_on.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/sear_agree_on.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:47	3566/3566	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/icon_sche.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/icon_sche.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:47	1375/1375	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/icon_tech.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/icon_tech.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
15:58:47	1560/1560	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2017:56:52%20GMT	https://www.freemon.co.kr/resources/images/new/icon_location.png	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/images/new/icon_location.png	(from https://www.freemon.co.kr/resources/css/new.css?version=4.8)
